tips.game.28	물이나 용암은 흘러나오는 원천 블록을 제거하면 완전히 사라집니다.
tips.game.29	가스트가 쏘는 화염구에 내성을 가지는 조약돌은 경계 포탈을 만드는 데 적합합니다.
tips.game.30	횃불, 발광석, 호박등과 같이 광원으로 사용 가능한 블록은 눈과 얼음을 녹입니다.
tips.game.31	양털로 만든 건축 구조물이 야외에 있으면 번개 때문에 불이 붙을 수도 있으므로 조심해야 합니다.
tips.game.32	용암 한 양동이로 화로에서 블록 100개를 녹일 수 있습니다.
tips.game.33	연주 음은 소리 블럭 아래 블록의 재질에 따라 달라집니다.
tips.game.34	물속에 있거나 투구를 쓴 좀비와 스켈레톤은 낮이 되어도 죽지 않습니다.
tips.game.35	늑대를 공격하면 근처에 있는 늑대들이 적대적으로 변해 플레이어를 공격합니다. 좀비 피그맨도 같은 특성을 가집니다.
tips.game.36	늑대와 철 골렘은 크리퍼를 공격하지 않습니다
tips.game.37	닭은 5분에서 10분마다 달걀을 낳습니다.
tips.game.38	흑요석은 다이아몬드 곡괭이로만 채굴할 수 있습니다.
tips.game.39	크리퍼를 처치하면 손쉽게 화약을 얻을 수 있습니다.
tips.game.41	두 개의 상자를 나란히 놓으면 큰 상자 하나를 만들 수 있습니다.
tips.game.42	길들인 늑대는 꼬리를 보면 체력 상태를 알 수 있습니다. 기운을 회복시키려면 고기를 먹이세요.
tips.game.43	염료는 다양한 재료에서 얻을 수 있습니다. 화로를 이용하면 선인장을 녹색 염료로 만들 수 있습니다.
tips.game.44	모바일 기기에서 Minecraft 상점의 음악 항목에 있는 "Minecraft 음악" 팩을 다운로드할 수 있습니다.
tips.game.45	손에 밀을 들고 있으면 일부 동물이 플레이어를 따라다닙니다.
tips.trivia.1	음악은 C418이 만들었습니다!
tips.trivia.2	언젠가는 업데이트가 있을 예정입니다!
tips.trivia.3	직원 수보다 받은 상 갯수가 더 많은 Mojang!
tips.trivia.4	유명인도 즐기는 Minecraft!
tips.trivia.5	버그에 너무 신경쓰지 마세요.
tips.trivia.6	크리퍼도 코딩 버그에서 나온 결과랍니다.
tips.trivia.7	닭일까요, 오리일까요?
tips.trivia.8	Minecon에 간 적 있나요?
tips.trivia.9	Junkboy의 실제 얼굴은 Mojang 직원 누구도 모릅니다.
tips.trivia.10	Minecraft 위키가 있다는 사실, 알고 계셨나요?
tips.trivia.11	MINECON 2011은 미국 네바다 주 라스베가스에서 개최되었습니다!
tips.trivia.12	MINECON 2012는 프랑스 파리에서 열렸습니다!
tips.trivia.13	Minecon 2013은 미국 플로리다 주 올랜도 시에서 개최되었습니다!
tips.trivia.14	MINECON 2014의 개최 장소를 기억하는 사람은 없답니다.
tips.trivia.15	MINECON 2015 개최지는 영국 런던입니다!
tips.trivia.16	MINECON 2016은 미국 캘리포니아 주 애너하임에서 개최되었습니다!
tips.trivia.17	소문은 진짜라고 믿기 보다는 거짓이라고 생각하는 게 좋답니다!
tips.trivia.18	Minecraft 최초 버전의 제작 기간은 단 6일이었답니다!
tips.trivia.19	엔더맨은 사실 거꾸로 들리는 영어를 사용합니다.
tips.trivia.20	Minecraft의 원래 이름은 Cave Game이었답니다.
tips.trivia.21	돼지가 번개에 맞으면 좀비 피그맨이 됩니다!
tips.trivia.22	엔더맨은 목욕을 싫어해요! 
tips.trivia.23	철 골렘은 가끔 마을 아이들에게 꽃을 선물한답니다!
tips.trivia.24	"스파이더 조키 (Spider Jockey)"는 드물게 스켈레톤이 거미를 타고 나타나는 현상을 의미합니다!
tips.trivia.25	네더에서 한 블록을 이동하면 지상에서 여덟 블록에 해당하는 거리를 이동하게 됩니다.
numc3ds.transfer.import	월드 가져오는 중
numc3ds.transfer.export	월드 내보내는 중
numc3ds.transfer.export_action	월드 내보내기
numc3ds.transfer.copying	월드 복사 중
numc3ds.transfer.verifying	월드 확인 중
numc3ds.transfer.replacing	내보내기 교체 중
numc3ds.transfer.invalid	잘못된 월드를 건너뛰었습니다
numc3ds.transfer.capacity	저장 공간이 부족합니다
numc3ds.transfer.cancelled	전송이 취소되었습니다
numc3ds.transfer.cleanup	SD 카드 정리가 필요합니다
numc3ds.transfer.complete	전송이 완료되었습니다
numc3ds.transfer.replace	내보내기 교체
numc3ds.transfer.cancel	취소
